#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_039596962.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3083                                -          CSD                  PF00313.25   6.3e-31  101.8   0.3   6.7e-31  101.7   0.3   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFIA906|2341                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_304|9973                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_55|9984                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_81|9979                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_96|7915                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_99|7909                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IPO0715|24910                  -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IPO1609|4691                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK159|25035                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK161|25022                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK180|25009                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK198|25015                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK199|25003                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK201|24997                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK202|24991                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK213|24984                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK216|24978                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB282|2627                  -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB909|2350                  -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD134|24957                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD141|24923                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3223|25086                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3269|25092                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3668|25054                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4027|25060                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4124|25048                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4321|25041                   -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD445|24917                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_POPS2|2633                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS2|5248                       -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS488|9141                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW24|6956                      -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW365|6962                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW491|6950                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW551|6968                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW848|23037                    -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UY031|5200                     -          CSD                  PF00313.25   1.3e-30  100.8   1.0   1.6e-30  100.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3N|21164                                -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3PA37C10|18088                          -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_5_2_56FAA|485                           -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_B265|28412                              -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_GX3-BWBA|12183                          -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30041                           -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16591                            -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_TCR112|18574                            -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNC404CL21Col|2220                      -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNCCL144|29854                          -          CSD                  PF00313.25   1.7e-30  100.5   0.3     2e-30  100.2   0.3   1.0   1   0   0   1   1   1   1 -
WP_197330028.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3445|24888                     -          CSD                  PF00313.25   2.4e-30   99.9   1.1   2.6e-30   99.9   1.1   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Bg07|12171               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Cq01|12164               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Fm03|12157               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24966            -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed13|25356      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed16|25334      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed30|25327      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed54|25342      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed59|25320      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed66|25313      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25305      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25349      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24905           -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB253|24894           -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB4029|24865          -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3278|24975             -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3570|25077             -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3634|25070             -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD4138|25032             -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|14613              -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|28023              -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_T2C-Rasto|29616          -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Tg03|16064               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_202|19726                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_203|19719                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_362200|25363                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B2|19711                       -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3059|6680                  -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CMR15|1847                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CQPS-1|8585                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CaRs-Mep|7187                  -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_EP1|7410                       -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-1458|1221                 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-91|1214                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT15244-F8|23537             -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F1|23186                -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F8|23193                -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FQY_4|1352                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GMI1000|27                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_HA4-1|17156                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10709|7072                 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10722|6549                 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211471|24534               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211472|24835               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211479|24541               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211491|24548               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241647|24562               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241648|24569               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF301560|24555               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF311693|24842               -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_OE1-1|7397                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P781|6689                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P824|14494                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1126                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS1308|7369                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS190|7376                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS216|7383                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS4|7390                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_13|19980                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_15|19995                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_18|20139                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_1|19764                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_24|20147                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_26|20132                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_28|20125                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_2|19973                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_30|20118                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
